Time,TinH2,TinAIR,ToutH2,TinWAT,I,PoutAIR,HrAIRFC,ToutAIR,Utot
275.68466627,25.1885,43.209,38.5607,53.7666,70.0765,1267.5588,52.2565,51.3638,3.2259
275.78534346,25.1937,43.2065,38.5094,53.7682,70.078,1267.684,52.2378,51.3801,3.2265
275.88602062,25.1976,43.1851,38.4967,53.779,70.0789,1267.7352,52.182,51.3906,3.2264
275.98669784,25.2025,43.1787,38.4476,53.7787,70.0798,1267.5816,52.1679,51.3864,3.2268
276.0873729,25.2062,43.1939,38.4106,53.7808,70.0793,1267.7466,52.1575,51.3921,3.2268
276.18804809,25.2125,43.2112,38.3231,53.7788,70.0788,1267.5019,52.1698,51.3924,3.2268
276.28872528,25.2189,43.1923,38.3092,53.7807,70.0802,1267.6271,52.1212,51.3907,3.2281
276.38940241,25.2229,43.1891,38.2991,53.7767,70.0787,1267.8547,52.1158,51.3811,3.2273
276.4900796,25.2215,43.1928,38.2811,53.7649,70.0792,1268.4921,52.1306,51.3787,3.2278
276.59075663,25.2222,43.1832,38.2523,53.768,70.0797,1268.2474,52.1014,51.3786,3.2278
276.69143385,25.2225,43.1707,38.2148,53.7631,70.0811,1268.1449,52.0953,51.3717,3.2279
276.79211096,25.2201,43.1779,38.2006,53.76,70.0801,1268.1051,52.1354,51.3675,3.228
276.89279021,25.2183,43.182,38.2039,53.7305,70.0806,1268.1279,52.2226,51.3474,3.2281
276.99346749,25.2141,43.1729,38.1764,53.7266,70.0782,1268.4067,52.2144,51.3474,3.2279
277.09414677,25.2075,43.1674,38.1407,53.7158,70.0787,1268.3385,52.2576,51.3401,3.2283
277.19482394,25.2,43.1694,38.1351,53.7082,70.0787,1268.202,52.2766,51.3298,3.2288
277.29550308,25.1857,43.178,38.1435,53.7026,70.0782,1268.1394,52.2859,51.3162,3.2284
277.39618022,25.1736,43.1682,38.1505,53.698,70.0806,1268.1337,52.3173,51.3151,3.2288
277.49685731,25.1661,43.1743,38.1465,53.7099,70.0796,1267.8605,52.3333,51.3165,3.2291
277.59753456,25.1574,43.1894,38.1416,53.7016,70.08,1267.9572,52.3609,51.3084,3.2296
277.69821367,25.1511,43.1983,38.1885,53.6948,70.0786,1267.7581,52.3704,51.308,3.2294
277.79889278,25.1477,43.1884,38.2105,53.7038,70.0805,1267.502,52.3202,51.3114,3.2294
277.89956789,25.1431,43.2092,38.2537,53.7228,70.0805,1267.5134,52.2704,51.3203,3.2299
278.00024703,25.1384,43.2259,38.2628,53.7253,70.0815,1267.1435,52.266,51.3263,3.2305
278.10092205,25.1337,43.2225,38.2819,53.7321,70.0819,1267.1947,52.2246,51.3281,3.2304
278.20160121,25.128,43.211,38.3176,53.7322,70.0819,1267.2743,52.2357,51.3265,3.2293
278.30227638,25.127,43.2137,38.3467,53.7223,70.08,1267.1149,52.2655,51.324,3.2289
278.40295566,25.1263,43.227,38.3645,53.7325,70.0791,1267.0239,52.2513,51.3339,3.229
278.50363285,25.1226,43.203,38.3526,53.7282,70.081,1267.1207,52.1886,51.328,3.229
278.60430993,25.1192,43.1962,38.3591,53.7426,70.0796,1267.0012,52.1677,51.3389,3.2292
278.70498532,25.1192,43.209,38.3561,53.7478,70.0796,1266.9784,52.1869,51.3445,3.2289
278.80566049,25.1186,43.2191,38.3554,53.7448,70.0772,1267.1775,52.1865,51.3316,3.2295
278.90633772,25.1181,43.2086,38.2816,53.7525,70.0767,1267.5303,52.1767,51.3429,3.2291
279.0070148,25.1181,43.2042,38.2464,53.7511,70.0781,1267.4222,52.2086,51.3379,3.2289
279.107694,25.1191,43.2149,38.2606,53.7539,70.0772,1267.4108,52.2299,51.3316,3.2287
279.20836917,25.1202,43.2268,38.2122,53.7587,70.0786,1267.4336,52.2049,51.3358,3.2294
279.30904633,25.1202,43.2182,38.1629,53.7732,70.0801,1267.2743,52.1631,51.3509,3.2295
279.40972341,25.1182,43.2165,38.1184,53.7584,70.0805,1267.0467,52.1866,51.3385,3.229
279.51040055,25.1153,43.2382,38.1209,53.7487,70.0791,1267.445,52.2467,51.3386,3.2291
279.61107975,25.112,43.2377,38.1169,53.743,70.081,1267.536,52.2353,51.3311,3.229
279.71175678,25.1045,43.2212,38.1253,53.7419,70.0819,1267.9457,52.2355,51.3219,3.229
279.81243406,25.0984,43.2229,38.1365,53.7388,70.0829,1267.9059,52.2542,51.3256,3.2282
279.91311317,25.0882,43.2307,38.1667,53.7261,70.082,1267.7181,52.2896,51.3073,3.2277
280.01378901,25.0787,43.222,38.1907,53.7173,70.0806,1267.9799,52.2835,51.298,3.2277
280.1144642,25.0689,43.2006,38.1225,53.7058,70.0815,1268.0994,52.2908,51.2964,3.2276
280.21514359,25.0571,43.2047,38.1071,53.7029,70.084,1268.0994,52.333,51.2926,3.2273
280.31582084,25.0454,43.2226,38.0867,53.7046,70.0854,1268.2872,52.3524,51.2966,3.2269
280.41649807,25.0342,43.2104,38.0643,53.7097,70.0854,1268.4465,52.318,51.2943,3.2272
280.51717737,25.0232,43.1836,38.0411,53.7154,70.0878,1267.7978,52.2806,51.2926,3.226
280.61785265,25.0126,43.197,38.0135,53.7078,70.0869,1268.0482,52.3328,51.2974,3.2258
280.71852984,25.0067,43.201,37.9848,53.7096,70.0869,1267.758,52.3084,51.3028,3.2256
280.81920728,25.0002,43.1915,37.9569,53.7039,70.0878,1267.7011,52.3233,51.2983,3.225
280.9198845,24.9944,43.1818,37.9257,53.7141,70.0873,1267.2117,52.2923,51.3029,3.2252
281.02056097,24.9883,43.1938,37.9091,53.7133,70.0873,1266.8759,52.3094,51.3,3.2251
281.12123811,24.9816,43.1971,37.9308,53.7235,70.0878,1266.8361,52.2811,51.2878,3.2245
281.22191508,24.9751,43.1959,37.9442,53.7294,70.0844,1266.9385,52.2519,51.286,3.2246
281.32259225,24.9703,43.2007,37.964,53.728,70.0839,1266.9499,52.2621,51.2835,3.2251
281.42326947,24.9639,43.2157,37.973,53.7277,70.0844,1266.9442,52.2687,51.2823,3.2252
281.52394675,24.9557,43.228,37.9718,53.7298,70.0829,1267.3482,52.2639,51.2773,3.2253
281.62462602,24.9446,43.2233,38.2335,53.724,70.0848,1267.1889,52.2452,51.2573,3.2248
281.72530308,24.9291,43.2364,38.1863,53.7303,70.0853,1267.3027,52.2368,51.2426,3.2248
281.82597983,24.9079,43.2463,38.1496,53.7339,70.0858,1267.701,52.2126,51.2335,3.2252
281.92665502,24.8868,43.237,38.1845,53.7336,70.0892,1268.0083,52.1728,51.2341,3.2251
282.0273343,24.8639,43.217,38.2156,53.7369,70.0916,1268.3668,52.1448,51.2285,3.2238
282.1280115,24.8376,43.2268,38.157,53.7327,70.0921,1268.4692,52.151,51.2315,3.2238
282.22868664,24.8117,43.2167,38.1244,53.7289,70.0926,1268.6286,52.1378,51.225,3.2238
282.32936583,24.7801,43.1925,38.1022,53.7359,70.0941,1268.6001,52.1134,51.2219,3.2239
282.43004088,24.7536,43.1769,38.0501,53.7341,70.0922,1268.8505,52.1151,51.2287,3.2234
282.5307178,24.7328,43.1828,38.0209,53.7371,70.0937,1268.7424,52.1371,51.2397,3.224
282.63139272,24.7202,43.1859,37.7879,53.7554,70.0932,1268.9074,52.1075,51.258,3.2242
282.73206999,24.7147,43.1588,37.8528,53.7498,70.0918,1269.0838,52.1147,51.2719,3.2242
282.83274977,24.7162,43.16,37.9033,53.7533,70.0904,1268.6286,52.1227,51.2952,3.2244
282.93342691,24.7274,43.1643,37.9566,53.7513,70.088,1268.475,52.1382,51.2938,3.2241
283.03410196,24.741,43.1677,37.9442,53.7606,70.0856,1268.6002,52.1262,51.3179,3.2249
283.13477918,24.7632,43.1685,38.0255,53.7647,70.0851,1268.5148,52.1264,51.3412,3.2258
283.23545637,24.7895,43.1733,38.1851,53.7705,70.0846,1268.418,52.1356,51.3613,3.226
283.33613154,24.8256,43.1747,38.2297,53.7608,70.0812,1268.3725,52.1524,51.3735,3.2252
283.43680874,24.8608,43.1884,38.3233,53.7591,70.0831,1268.3384,52.1946,51.3747,3.2248
283.53748393,24.895,43.193,38.3588,53.7579,70.0802,1268.1051,52.2047,51.3798,3.2246
283.63816138,24.9261,43.1843,38.3838,53.7471,70.0788,1267.9629,52.2214,51.3871,3.2243
283.73883872,24.9544,43.1917,38.4153,53.7513,70.0788,1267.8207,52.1954,51.3964,3.2239
283.8395133,24.9825,43.1757,38.4129,53.7509,70.0793,1268.0313,52.1903,51.4053,3.2235
283.94019053,25.0052,43.1898,38.3588,53.7433,70.0807,1268.1621,52.2265,51.4023,3.2239
284.04086795,25.0276,43.2132,38.3825,53.7399,70.0802,1268.054,52.2463,51.4033,3.2234
284.14154528,25.0484,43.2063,38.3978,53.7341,70.0802,1267.98,52.2583,51.4063,3.2232
284.24222267,25.0649,43.2015,38.3236,53.7284,70.0797,1267.9174,52.2587,51.4086,3.2224
284.34289998,25.0772,43.2229,38.3164,53.7313,70.0802,1267.8093,52.2613,51.4139,3.2227
284.4435772,25.0894,43.2243,38.2989,53.734,70.0793,1267.7637,52.2278,51.4249,3.2224
284.54425459,25.0997,43.2238,38.3277,53.7303,70.0798,1267.9173,52.2357,51.4276,3.2215
284.64493372,25.1061,43.2294,38.3258,53.7349,70.0793,1267.8148,52.2587,51.4227,3.2213
284.74561069,25.1115,43.2486,38.308,53.7268,70.0788,1268.0139,52.297,51.4154,3.2215
284.84628994,25.114,43.2652,38.34,53.726,70.0778,1267.8317,52.2953,51.4118,3.2209
284.94696716,25.1119,43.2531,38.3675,53.7372,70.0759,1267.7464,52.2518,51.4317,3.2206
285.04764619,25.1093,43.2365,38.3284,53.7263,70.0773,1267.7805,52.2522,51.4229,3.2207
285.14832314,25.1032,43.2561,38.3053,53.7262,70.0768,1267.8545,52.2669,51.416,3.2201
285.24900017,25.099,43.2667,38.2713,53.7222,70.0768,1267.7976,52.2655,51.4057,3.22
285.34967908,25.0952,43.247,38.2577,53.725,70.0768,1267.9569,52.268,51.4061,3.2195
285.4503583,25.087,43.2426,38.2523,53.7247,70.0763,1267.9968,52.251,51.4058,3.2195
285.55103525,25.0827,43.2541,38.1982,53.7332,70.0748,1267.9684,52.2468,51.4076,3.2205
285.65171242,25.0818,43.2642,38.1887,53.7394,70.0748,1268.0367,52.2131,51.4183,3.2202
285.75238961,25.0778,43.2624,38.1402,53.736,70.0753,1267.9059,52.2035,51.4179,3.2195
285.85306472,25.0741,43.2507,38.0801,53.7357,70.0772,1268.0311,52.2128,51.4138,3.22
285.95374183,25.0732,43.2586,38.0863,53.7344,70.0767,1268.0254,52.25,51.4113,3.2205
286.05441699,25.0725,43.2628,38.1427,53.7342,70.0748,1268.071,52.2671,51.4073,3.2203
286.1550941,25.0734,43.2415,38.1808,53.7335,70.0734,1268.0824,52.2409,51.4149,3.2203
286.25577321,25.0726,43.2274,38.1926,53.7248,70.0729,1268.2588,52.2798,51.4121,3.2205
286.35645043,25.0705,43.2428,38.1792,53.7198,70.0729,1268.2417,52.2893,51.406,3.2207
286.45712546,25.074,43.2444,38.2191,53.7176,70.0724,1268.3498,52.3295,51.4002,3.2213
286.55780479,25.0721,43.2201,38.2413,53.7156,70.0744,1268.3669,52.2955,51.3934,3.2203
286.65847982,25.0702,43.2008,38.2234,53.7116,70.0734,1268.0653,52.2954,51.3855,3.2212
286.75915899,25.0679,43.1942,38.2571,53.7213,70.0743,1267.7295,52.2942,51.3934,3.2223
286.85983638,25.0688,43.1991,38.2908,53.7212,70.0734,1267.445,52.2833,51.3981,3.2223
286.96051568,25.0676,43.1796,38.2291,53.7199,70.0734,1267.9002,52.2385,51.3968,3.2218
287.06119299,25.0663,43.1742,38.1681,53.7285,70.0753,1267.9059,52.2108,51.4066,3.2225
287.16187032,25.0651,43.1773,38.12,53.7296,70.0753,1267.536,52.2201,51.3991,3.2229
287.26254743,25.0656,43.1804,38.1113,53.7363,70.0763,1267.3255,52.1904,51.4026,3.224
287.36322263,25.0679,43.1608,38.1556,53.7364,70.0753,1267.3597,52.1775,51.3988,3.2244
287.4638998,25.0696,43.1586,38.143,53.7369,70.0767,1267.1264,52.1595,51.4003,3.2248
287.5645768,25.0733,43.1632,38.1836,53.7372,70.0742,1266.9272,52.1935,51.4071,3.2256
287.66525394,25.0749,43.1582,38.21,53.7438,70.0742,1267.3199,52.1715,51.4143,3.226
287.76592902,25.0775,43.1478,38.222,53.7418,70.0733,1267.2402,52.1694,51.3998,3.2255
287.86660602,25.0777,43.1469,38.2382,53.7277,70.0723,1267.4166,52.2057,51.3823,3.2251
287.96728094,25.0784,43.1687,38.2622,53.7301,70.0737,1267.1378,52.2491,51.3826,3.2249
288.06795788,25.0815,43.1715,38.2796,53.7246,70.0733,1267.4507,52.2702,51.3803,3.2254
288.16863707,25.0828,43.1632,38.2875,53.7112,70.0743,1267.832,52.2786,51.3631,3.2248
288.26931427,25.085,43.1731,38.2396,53.7215,70.0733,1268.0425,52.2712,51.3725,3.224
288.36999338,25.085,43.1843,38.199,53.71,70.0748,1267.9628,52.303,51.361,3.2243
288.47067054,25.0828,43.1742,38.1668,53.7113,70.0729,1268.1904,52.2667,51.359,3.2237
288.57134579,25.0813,43.1743,38.1489,53.7089,70.0754,1268.5091,52.2474,51.3528,3.2237
288.6720229,25.081,43.1903,38.1177,53.7013,70.0749,1268.1619,52.2769,51.3458,3.2234
288.77270013,25.0796,43.1856,38.1093,53.7009,70.0749,1268.1221,52.2568,51.3455,3.2237
288.8733793,25.0791,43.1761,38.167,53.7009,70.0744,1267.8547,52.2088,51.3562,3.2241
288.97405858,25.0773,43.1769,38.1515,53.6916,70.0735,1267.9571,52.209,51.3463,3.2242
289.07473578,25.0729,43.1789,38.1485,53.6942,70.072,1267.3995,52.1811,51.3392,3.2238
289.17541081,25.0699,43.1821,38.1539,53.7019,70.07,1267.2743,52.1987,51.3507,3.2241
289.27608806,25.0678,43.1827,38.2036,53.6945,70.071,1267.354,52.2184,51.3442,3.2242
289.37676531,25.0672,43.192,38.2077,53.7101,70.07,1267.4166,52.2152,51.3584,3.2238
289.47744254,25.0681,43.204,38.2094,53.7135,70.0724,1267.3938,52.2399,51.3639,3.2238
289.57811976,25.0659,43.1965,38.2139,53.6988,70.0704,1267.2003,52.2726,51.3544,3.223
289.67879887,25.0642,43.188,38.227,53.7053,70.0714,1267.6442,52.2692,51.3544,3.2226
289.77947598,25.0665,43.2042,38.2132,53.6959,70.0714,1268.1848,52.2929,51.3689,3.2221
289.88015109,25.0658,43.2123,38.1237,53.7103,70.0724,1268.9075,52.3029,51.357,3.2227
289.98082684,25.0652,43.189,38.1576,53.7116,70.0719,1268.5718,52.2898,51.3622,3.223
290.08150406,25.0673,43.1905,38.185,53.7201,70.0738,1268.5376,52.3126,51.3727,3.2229
290.18218142,25.0674,43.1968,38.2073,53.7309,70.0743,1268.4295,52.2835,51.3806,3.2238
290.2828567,25.0656,43.1878,38.2296,53.722,70.0748,1267.9458,52.3078,51.3773,3.2242
290.38353381,25.064,43.1718,38.242,53.7094,70.0753,1267.7978,52.3257,51.3708,3.2238
290.484213,25.0607,43.1685,38.2729,53.7066,70.0734,1267.4848,52.337,51.3564,3.2237
290.58489217,25.0611,43.1852,38.2928,53.7141,70.0739,1267.536,52.3486,51.3619,3.2242
290.68556981,25.0589,43.1809,38.2737,53.6982,70.0744,1267.2401,52.3786,51.3584,3.2251
290.786247,25.0543,43.1676,38.3062,53.7025,70.0734,1266.9897,52.3881,51.3591,3.2258
290.88692619,25.0511,43.1751,38.3308,53.702,70.0739,1266.7051,52.4083,51.3719,3.2256
290.98760494,25.0506,43.1886,38.3983,53.7063,70.0753,1266.8246,52.402,51.373,3.2259
291.08828213,25.0476,43.173,38.3707,53.6926,70.0744,1267.0693,52.4291,51.3667,3.2259
291.18895919,25.0449,43.1741,38.3462,53.6864,70.0759,1267.2741,52.4564,51.3714,3.2259
291.28963644,25.0435,43.1822,38.3149,53.7012,70.0749,1267.7464,52.4251,51.3771,3.2264
291.39031155,25.0414,43.191,38.3124,53.7159,70.0744,1267.7408,52.3692,51.3773,3.2269
291.49098688,25.0395,43.1755,38.287,53.7233,70.0744,1268.0368,52.3427,51.3853,3.2275
291.59166207,25.0353,43.1689,38.2723,53.7277,70.0759,1267.8775,52.3317,51.3912,3.2284
291.69233707,25.0341,43.1782,38.3083,53.7403,70.0749,1267.684,52.2928,51.3946,3.2282
291.79301435,25.033,43.1849,38.2925,53.723,70.0764,1267.4564,52.3522,51.3829,3.2282
291.89368958,25.0305,43.1694,38.2627,53.7139,70.0754,1267.758,52.3665,51.3767,3.2284
291.99436472,25.0282,43.1777,38.2114,53.717,70.0745,1267.5247,52.3899,51.3765,3.2284
292.09504189,25.0272,43.1873,38.2411,53.7183,70.074,1267.1605,52.3643,51.3751,3.2283
292.19571911,25.0264,43.1775,38.2547,53.7238,70.0749,1266.9272,52.3293,51.3679,3.2275
292.29639602,25.025,43.1613,38.2776,53.7178,70.0759,1266.4663,52.3311,51.3627,3.2273
292.39707527,25.0245,43.1566,38.3065,53.7091,70.0764,1266.6313,52.3519,51.3614,3.2269
292.49775422,25.0247,43.1713,38.2921,53.6957,70.0764,1266.8077,52.3609,51.3566,3.2274
292.59843125,25.0235,43.1617,38.3176,53.6922,70.0759,1266.8133,52.3258,51.3552,3.2269
292.69910819,25.0179,43.1489,38.2885,53.6926,70.0764,1266.9499,52.3268,51.3521,3.2263
292.79978527,25.012,43.1592,38.2805,53.7195,70.0764,1267.0922,52.2546,51.3625,3.2265
292.90046249,25.0096,43.1673,38.2541,53.7279,70.0754,1266.802,52.2112,51.3695,3.2265
293.00113943,25.0056,43.1595,38.1895,53.7231,70.0754,1266.9272,52.1796,51.3694,3.2262
293.10181654,25.0023,43.1528,38.153,53.7334,70.0749,1267.2288,52.1697,51.3739,3.2268
293.20249557,25.0022,43.1656,38.1308,53.733,70.073,1267.3142,52.2004,51.3723,3.2273
293.30317282,25.0042,43.1781,38.0991,53.7406,70.072,1267.8036,52.1823,51.3803,3.227
293.40384993,25.0059,43.1775,38.0744,53.7482,70.072,1267.6158,52.1702,51.3823,3.2275
293.50452521,25.0088,43.1677,38.0992,53.7598,70.072,1267.3938,52.1607,51.3847,3.2271
293.60520246,25.0123,43.1802,38.0959,53.7542,70.071,1267.6556,52.1858,51.3776,3.2274
293.70587963,25.0178,43.1924,38.0966,53.7525,70.072,1267.9344,52.1864,51.3747,3.228
293.80655869,25.0251,43.1768,38.0946,53.7493,70.0705,1268.1278,52.1833,51.3727,3.2281
293.9072378,25.0326,43.1698,38.1577,53.7511,70.0705,1268.0197,52.1793,51.3689,3.2285
294.007915,25.0411,43.1795,38.1574,53.7417,70.0705,1268.4408,52.2213,51.3606,3.2291
294.10859214,25.0484,43.2009,38.1578,53.7329,70.072,1268.2473,52.2594,51.3556,3.2289
294.20926942,25.056,43.1964,38.1558,53.7315,70.0725,1268.1847,52.2082,51.3548,3.2282
294.30994651,25.0615,43.1932,38.1511,53.7254,70.073,1267.9115,52.1977,51.3457,3.2284
294.41062371,25.0637,43.2102,38.1318,53.7157,70.0715,1268.1903,52.2219,51.3449,3.2287
294.51130076,25.0626,43.2269,38.1109,53.711,70.0729,1268.105,52.2313,51.3402,3.2283
294.61197787,25.0651,43.2276,38.0797,53.7209,70.0734,1268.2302,52.2348,51.3439,3.2283
294.71265504,25.067,43.2389,38.093,53.7206,70.0724,1267.701,52.2472,51.3486,3.2279
294.81333029,25.0686,43.2528,38.0942,53.7212,70.0729,1267.6441,52.261,51.348,3.2276
294.9140054,25.0669,43.2554,38.0798,53.7091,70.0734,1267.8091,52.3237,51.3445,3.2267
295.01468448,25.0636,43.2562,38.1073,53.7206,70.0734,1267.8091,52.3109,51.3629,3.2265
295.11536181,25.0622,43.2472,38.1123,53.7333,70.0719,1267.8205,52.267,51.3753,3.2263
295.216039,25.0602,43.2394,38.1191,53.7262,70.0724,1268.2188,52.291,51.3693,3.2272
295.31671616,25.0572,43.2409,38.1338,53.7269,70.0719,1268.6798,52.3271,51.3712,3.2268
295.41739141,25.0546,43.2361,38.1199,53.735,70.0739,1268.5774,52.3168,51.3758,3.2267
295.51807066,25.0552,43.2278,38.1486,53.7329,70.073,1268.5831,52.3034,51.3811,3.2268
295.61874794,25.052,43.2138,38.1784,53.7343,70.073,1268.2587,52.288,51.3864,3.2267
295.71942516,25.0531,43.2036,38.1631,53.6981,70.072,1268.8619,52.262,51.3958,3.2272
295.82010241,25.0543,43.1993,38.1878,53.6956,70.0725,1268.8904,52.2544,51.3984,3.2279
295.92077966,25.056,43.1979,38.2036,53.6956,70.0735,1268.6913,52.2305,51.3947,3.2288
296.02145497,25.0611,43.1947,38.2343,53.6973,70.0735,1268.401,52.2395,51.3931,3.2285
296.12213411,25.0602,43.1964,38.2282,53.6915,70.0745,1268.2701,52.2412,51.3879,3.2291
296.22280917,25.0578,43.208,38.2262,53.7004,70.0745,1268.0766,52.2667,51.3936,3.2291
296.32348676,25.0571,43.1931,38.2308,53.702,70.0759,1267.8148,52.2098,51.4002,3.2296
296.42416387,25.0604,43.1823,38.3676,53.6904,70.0768,1267.7408,52.2311,51.3868,3.2298
296.52484109,25.0588,43.1911,38.3307,53.6953,70.0758,1267.57,52.2464,51.3888,3.2294
296.62551817,25.0598,43.1996,38.2892,53.6981,70.0753,1267.7863,52.2388,51.388,3.2297
296.72619542,25.0603,43.1915,38.2838,53.732,70.0753,1267.6953,52.2848,51.3743,3.229
296.8268745,25.0604,43.1848,38.2637,53.7337,70.0738,1267.7067,52.2699,51.3787,3.2287
296.92755361,25.0627,43.1922,38.2337,53.7377,70.0723,1267.7522,52.2766,51.3748,3.2284
297.02823088,25.0627,43.1791,38.2212,53.7183,70.0728,1268.1051,52.3219,51.3548,3.2285
297.12890594,25.067,43.1751,38.2622,53.7234,70.0728,1268.6401,52.3377,51.3593,3.2275
297.22958324,25.0732,43.1817,38.2945,53.7235,70.0732,1268.5206,52.341,51.3609,3.227
297.33026001,25.0768,43.2044,38.2655,53.7274,70.0723,1268.4011,52.3937,51.363,3.2268
297.43093918,25.0756,43.2096,38.1564,53.7328,70.0709,1268.4466,52.3719,51.3704,3.226
297.53161441,25.0802,43.1843,38.5617,53.731,70.0714,1268.6515,52.3386,51.378,3.2272
297.63229169,25.0833,43.193,38.5821,53.7248,70.0724,1268.6742,52.3436,51.378,3.2264
297.73297072,25.0837,43.2113,38.6173,53.7321,70.0734,1268.7197,52.3239,51.3904,3.2268
297.833648,25.0843,43.2237,38.6011,53.7321,70.0734,1268.8164,52.3524,51.3741,3.2257
297.93432314,25.0846,43.2212,38.6361,53.7312,70.0739,1268.3611,52.3417,51.3795,3.2261
298.03500017,25.0847,43.2346,38.6601,53.7459,70.0734,1268.0822,52.2841,51.3916,3.2265
298.13567945,25.0875,43.2474,38.6294,53.7422,70.0729,1267.9627,52.2772,51.3864,3.2271
298.23635862,25.0866,43.244,38.607,53.7265,70.0729,1268.1278,52.2978,51.387,3.2275
298.33703579,25.0863,43.231,38.6468,53.7274,70.0734,1268.2359,52.2828,51.3855,3.2267
298.43771098,25.0889,43.2435,38.6907,53.732,70.0719,1268.5546,52.3004,51.3872,3.2274
298.538388,25.0905,43.2732,38.3476,53.7356,70.0719,1268.6115,52.3324,51.3846,3.2269
298.63906506,25.0935,43.2635,38.383,53.7414,70.0714,1268.5319,52.3122,51.3904,3.2271
298.73974028,25.0978,43.2495,38.4069,53.7229,70.0724,1268.5888,52.3108,51.3913,3.2266
298.84041736,25.1,43.257,38.434,53.724,70.0724,1268.5376,52.3152,51.4116,3.2265
298.94109458,25.1033,43.2573,38.402,53.7352,70.0729,1268.8961,52.291,51.4266,3.2266
299.04177375,25.1098,43.2506,38.3945,53.7364,70.0724,1268.9246,52.2959,51.4296,3.2262
299.1424488,25.1105,43.2312,38.4535,53.7385,70.0724,1268.9587,52.2584,51.4379,3.2256
299.24312588,25.1163,43.2333,38.4692,53.751,70.0705,1268.7595,52.2294,51.4469,3.2252
299.34380316,25.1222,43.2453,38.4642,53.7452,70.069,1268.5034,52.2329,51.4494,3.2259
299.4444803,25.1306,43.2352,38.4454,53.7343,70.0705,1267.9287,52.2292,51.4539,3.2258
299.54515739,25.1383,43.2159,38.4364,53.736,70.0705,1268.0311,52.2151,51.4627,3.2262
299.64583669,25.1458,43.2199,38.4307,53.7347,70.07,1268.0083,52.2311,51.4617,3.226
299.74651386,25.153,43.2316,38.4105,53.749,70.0685,1267.7465,52.237,51.4591,3.2259
299.84718911,25.1606,43.2288,38.4281,53.7415,70.0695,1267.5075,52.2654,51.4483,3.2263
299.9478682,25.1657,43.2352,38.4709,53.7366,70.0695,1267.3027,52.2986,51.4442,3.2255
300.04854336,25.1715,43.2262,38.5056,53.7343,70.0685,1267.149,52.2959,51.4354,3.225
300.14922053,25.1792,43.2279,38.4831,53.7319,70.0675,1266.9498,52.345,51.4386,3.2257
300.24989567,25.1835,43.2192,38.5213,53.7269,70.067,1267.001,52.3523,51.4326,3.2258
300.35057278,25.1876,43.1985,38.5669,53.7234,70.068,1267.1148,52.3493,51.4244,3.2253
300.45125006,25.1872,43.1763,38.5604,53.7333,70.067,1267.3196,52.3308,51.4177,3.2248
300.55192731,25.1827,43.1757,38.5307,53.7255,70.067,1267.0351,52.3639,51.4049,3.2242
300.65260237,25.1748,43.176,38.5109,53.7246,70.0689,1266.9896,52.3595,51.3999,3.224
300.75327959,25.1609,43.1511,38.5073,53.7183,70.0704,1266.8872,52.3169,51.3913,3.2244
300.85395876,25.1437,43.125,38.4778,53.7293,70.0704,1266.9782,52.2305,51.3938,3.2253
300.95463603,25.1244,43.1151,38.3993,53.7096,70.0718,1267.2115,52.2559,51.3827,3.2254
301.0553152,25.0988,43.1204,38.373,53.7091,70.0742,1267.2571,52.2405,51.383,3.2251
301.15599248,25.0686,43.1135,38.362,53.7059,70.0752,1267.1092,52.2218,51.3683,3.2248
301.25666965,25.0374,43.1031,38.2871,53.7066,70.0772,1267.1377,52.2122,51.3708,3.2247
301.35734876,25.0032,43.1083,38.1791,53.7145,70.0772,1267.1662,52.1927,51.3708,3.2245
301.45802581,24.9672,43.1232,38.1241,53.7144,70.0791,1267.4109,52.1846,51.3769,3.2242
301.55870306,24.9316,43.1296,38.0879,53.718,70.0801,1267.4337,52.149,51.3754,3.2241
301.65938017,24.897,43.1129,38.0792,53.7135,70.0826,1267.5532,52.1504,51.3658,3.2241
301.76005742,24.867,43.1296,38.0315,53.7228,70.085,1267.5703,52.1694,51.3683,3.2236
301.86073259,24.8385,43.141,38.0154,53.7202,70.0874,1267.65,52.1853,51.3781,3.2228
301.96140768,24.8162,43.132,38.0487,53.7463,70.086,1267.4679,52.0983,51.37,3.223
302.06208285,24.7977,43.1262,37.985,53.7436,70.0846,1267.5874,52.1045,51.3783,3.2234
302.16275993,24.7881,43.144,37.95,53.7424,70.0841,1267.7524,52.1429,51.3815,3.2225
302.26343718,24.7832,43.1608,37.9664,53.7494,70.0826,1267.5532,52.1277,51.3835,3.2228
302.36411246,24.7892,43.1695,38.0376,53.7504,70.0816,1267.4621,52.1272,51.3903,3.2234
302.46478963,24.8019,43.1594,38.1037,53.7596,70.0816,1267.4507,52.1047,51.4007,3.2239
302.56546688,24.8206,43.1695,38.1655,53.76,70.0811,1267.6157,52.1404,51.4068,3.2246
302.66614405,24.8462,43.1932,38.1972,53.7695,70.0767,1267.5531,52.1592,51.4238,3.2247
302.76682308,24.8763,43.1883,38.2269,53.772,70.0733,1267.6043,52.1507,51.4355,3.2257
302.86750027,24.9116,43.1825,38.5696,53.7653,70.0714,1267.8319,52.175,51.4293,3.2262
302.96817766,24.9463,43.1962,38.5827,53.7608,70.0704,1267.849,52.2186,51.4623,3.2256
303.06885482,24.9859,43.2038,38.6293,53.7569,70.0699,1267.9514,52.2261,51.4436,3.2261
